Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Accept_Rate,Private_Yes,Grad_Category_Medium_Grad_Rate,Grad_Category_High_Grad_Rate
0.4715341108749914,1.0471047450225752,0.6351918896264492,29,65,1704,1,1.6581028499089598,0.37489954156084826,500,500,0.7999999999999999,96,0.23056300268096513,0.7166666666666667,2.070352460121683,0.5242718446601942,0.846153846153846,1,1,0
1.3592589075276942,0.6466848852398289,0.378240564152993,56,87,1892,7,1.9125727972342623,-0.11689789203215695,450,1200,0.8105263157894737,97,0.23592493297587136,0.85,2.266934702847629,0.6699029126213591,0.24328063378728765,1,0,1
-0.9606939711681224,-1.2101640723801614,-1.0818955393310918,10,28,690,5346,-0.5836024732028506,-0.598859376953302,400,900,0.831578947368421,87,0.3431635388739947,0.03333333333333333,-1.3529547247528544,0.2135922330097087,0.26032463529895217,1,0,0
-0.6214820570000165,-0.6134599676058727,-0.6332503678695015,21,67,968,237,0.017589830289632187,-0.3283707884771492,500,1500,0.5578947368421052,77,0.32707774798927614,0.5666666666666667,0.026872543846438637,0.5922330097087378,0.7515243543168435,1,0,1
-0.9871573119897477,-1.0688394159862509,-1.0533453920562634,13,29,1049,181,0.03874863965703538,-0.5496796335940015,450,950,0.6421052631578947,75,0.2761394101876676,0.3,-0.6251502383247335,0.2912621359223301,0.9205248889556086,1,0,0
-1.026451363512767,-1.1342674976500984,-1.1879389434947405,16,34,534,172,-0.976874209978318,-0.500499890234701,450,1825,0.6210526315789473,76,0.257372654155496,0.15,-0.6551627944660994,0.2621359223300971,0.8973218105587404,1,0,0
-0.6607761085230359,-0.7665616786992757,-1.0329524297171002,30,75,641,101,0.12338387712664817,0.12900082476434566,570,1515,0.4947368421052632,60,0.28418230563002683,0.21666666666666667,-0.07742108874480755,0.3883495145631068,0.5866755150326042,1,0,0
-0.7890832155369767,-0.8895664722273089,-0.8616515460681293,22,56,1168,145,-0.3234901767129073,-0.11591429716497094,400,1000,0.5052631578947367,64,0.257372654155496,0.21666666666666667,-0.49234467739918986,0.5825242718446602,0.6475298894653734,1,0,1
1.2213287674877078,0.6061194746082436,0.16615375582569578,42,93,1630,232,2.3633964954890665,1.958487277730325,600,500,0.8210526315789473,95,0.2198391420911528,0.6666666666666666,2.30782681059024,0.7378640776699028,0.2695639376831915,1,0,1
-0.8596521243946441,-0.8843322256942011,-1.012559467377937,35,70,643,80,0.47603069991670144,-0.598859376953302,500,900,0.5789473684210525,76,0.20643431635388737,0.5166666666666666,0.8792291382612276,0.5825242718446602,0.8883374689826302,1,0,1
0.020855397488524455,0.3221616001871456,-0.05816882990509939,33,68,1140,10,1.3782423313427736,0.013920225303582444,550,800,0.6631578947368421,76,0.26005361930294907,0.5166666666666666,0.6447560434068073,0.4757281553398058,0.7976812398558277,1,1,0
0.05132833540433539,0.035586602499493865,-0.502735408898857,24,55,992,112,-0.6665450059230711,-0.598859376953302,400,500,0.45263157894736844,52,0.3109919571045576,0.4666666666666667,-1.055830418953333,0.3495145631067961,0.5597737778841432,1,0,0
-0.414586846940037,-0.3844616817824067,0.0030100571123902,26,47,1306,122,-1.1658929069937864,-0.7700048838436678,400,600,0.35789473684210527,44,0.28150134048257375,0.06666666666666667,-0.16220655984416596,0.4660194174757281,0.6917590433557366,1,1,0
-0.5180344519700267,-0.606917159439488,-0.9799307276352759,18,47,1074,336,-0.40699694434959194,0.0011334920301643082,680,1320,0.631578947368421,68,0.32439678284182305,0.7,-0.6465341845754566,0.30097087378640774,0.5753557326976084,1,0,0
-0.8083292815890678,-0.78619010319843,-0.8657301385359619,10,36,550,84,-0.347752278120863,-0.970658236749614,450,1450,0.4,51,0.2707774798927614,0.4166666666666667,0.02424644518406913,0.3786407766990291,0.9350112253338059,1,0,0
-0.7433738086632602,-0.7521675007332294,-0.9962450975066064,12,30,460,536,0.5443031248088557,0.6148966891542348,500,500,0.5578947368421052,61,0.5281501340482573,0.16666666666666666,0.008114696258085008,0.5533980582524272,0.8040338486988612,1,1,0
-0.75460068052698,-0.8136698974972459,-0.910594655682121,10,26,645,283,0.13748975003825029,-0.6283672229688824,400,1159,0.5263157894736842,60,0.2761394101876676,0.31666666666666665,-0.4188139148528436,0.39805825242718446,0.7131843920160965,1,0,0
-0.43704059066747664,-0.18032606699120268,0.2518041976501812,15,48,2806,538,-1.646056820904723,-2.389002035231841,500,1200,0.431578947368421,63,0.3914209115281502,0.26666666666666666,-1.3161893434796812,0.4174757281553398,0.9661278775266164,0,0,0
1.0024047661451714,1.565295151800247,0.5536200402697965,32,60,1835,14,1.844300372342108,0.4044073875764286,500,600,0.8421052631578947,97,0.24396782841823056,0.75,1.4262079739376194,0.6407766990291262,0.7396427589602241,1,0,1
0.38653065247825563,0.750061254268708,0.3986335264921562,50,80,1983,36,1.1107949809387974,0.6994858477322318,550,950,0.7368421052631579,94,0.23056300268096513,0.5166666666666666,1.0893170312507883,0.6504854368932038,0.7476299867343965,1,0,1
1.204488459692128,1.9055211764522537,0.3660047867494951,31,68,1889,62,2.3521117971597847,0.6798139503885116,595,1250,0.831578947368421,94,0.23324396782841822,0.65,1.9656836705786698,0.6990291262135921,0.7653629629141754,1,0,1
-0.8644636409076668,-0.8777894175278164,-0.3191987478463883,10,30,1376,237,-1.657905754150469,-2.127365800560362,600,2000,0.4421052631578947,64,0.37533512064343166,0.4666666666666667,-1.53678163111872,0.30097087378640774,0.9245291649037748,0,0,0
0.38973833015360415,0.38366399695116227,1.0348939514740478,41,88,1539,45,-1.0332977016247265,-0.6480391203126026,500,2307,0.46315789473684216,52,0.3109919571045576,0.2,-0.39592934079505215,0.4466019417475728,0.5365092139285688,1,1,0
-0.5765745695451372,-0.4891466124445626,-0.6250931829338362,20,47,1022,411,-0.22362059649876423,-1.2873757839835094,400,1000,0.6210526315789473,72,0.3378016085790885,0.7,-0.663791404356742,0.4368932038834951,0.8422925160914827,1,1,0
-0.9238056779016145,-0.9864000330898032,-1.179781758559075,4,19,756,863,-0.579088593871138,1.1716113839815168,600,1800,0.3684210526315789,43,0.2734584450402145,0.08333333333333333,-1.1785067421811657,0.3786407766990291,0.8717948717948718,1,0,0
-0.7281373397053548,-0.6815051725362741,-0.2824914156358945,25,50,1048,56,-0.15873358110539446,-1.631633987498613,450,2800,0.5578947368421052,60,0.2680965147453083,0.2833333333333333,-0.4863421661709167,0.6990291262135921,0.8964718255468096,1,0,1
-0.4017561362386429,-0.33211921645132875,0.05195316672638187,9,33,1059,2458,-0.38442754769102855,-1.1890162972649083,450,1413,0.7263157894736841,78,0.26541554959785524,0.11666666666666667,0.959137568987614,0.2621359223300971,0.7319804728630228,1,0,0
1.032075784642145,1.9500122719836699,1.801669335426584,34,65,3322,726,0.8625316176945997,0.4535871309357291,560,1675,0.8421052631578947,93,0.3351206434316354,0.4,0.31949496622475526,0.6019417475728155,0.8797869143268997,1,0,1
0.5140358400733592,0.6506105701396598,-0.311041562910723,56,84,1192,87,2.2765043183535973,1.285708388575094,520,660,0.894736842105263,97,0.20643431635388737,0.4666666666666667,2.3580978421270276,0.6601941747572815,0.6037613855212705,1,0,1
-0.6511530754969903,-0.5663517488079026,-0.3395917101855515,33,66,1065,48,-0.46059926141368,-0.7729556684452259,500,750,0.7789473684210526,92,0.2868632707774799,0.5833333333333334,0.2557182844243529,0.5048543689320388,0.8936547323644097,1,1,0
-0.12349009790215891,-0.10050380736130882,-0.502735408898857,35,63,1028,13,1.3184334301975806,-0.24869960423508233,600,600,0.863157894736842,94,0.21715817694369977,0.7666666666666666,2.255679994294617,0.6116504854368932,0.6140872762089924,1,0,1
-0.908569208943709,-0.9706972934904797,-0.5394427411093509,10,36,1050,151,-1.5270032535308011,-1.5037666547644317,530,1500,0.5684210526315789,62,0.353887399463807,0.11666666666666667,-1.1263599258855426,0.22330097087378636,0.8507237931869815,1,0,0
-0.8452175748555757,-0.9340575677587252,-0.9473019878926148,16,42,1057,355,0.23340968583714478,0.48309497695130943,450,1230,0.5473684210526315,60,0.29758713136729226,0.36666666666666664,-0.18246503523958787,0.3786407766990291,0.7106851452533944,1,0,0
0.5292723090312648,0.5367657080445652,0.6800564067726083,14,50,2766,1531,-1.241500385799974,0.007035061233280371,650,500,0.6631578947368421,76,0.38605898123324395,0.23333333333333334,-1.0888442307088353,0.3398058252427184,0.5345680874107179,0,0,0
-0.8227638311281361,-0.8411496917960618,-0.6944292548869911,19,48,903,59,-0.20105119984020084,-0.500499890234701,600,1300,0.4,65,0.23860589812332444,0.48333333333333334,0.5877321867382121,0.6504854368932038,0.8590815795116871,1,0,1
-0.7987062485630222,-0.8817151024276473,-0.8045512515184724,17,40,1238,30,-0.4493145630843983,-0.7955783503905042,450,700,0.5263157894736842,58,0.39678284182305634,0.2833333333333333,-0.8221076380024467,0.5339805825242718,0.6912689710889262,1,1,0
-0.0721672550965826,0.03427804086621691,-0.12750490185825425,33,65,1363,23,1.4098394866647626,-0.2250933274226181,600,1000,0.7789473684210526,89,0.2761394101876676,0.43333333333333335,2.3941129094966667,0.42718446601941745,0.6722890557108605,1,1,0
0.7257425666463615,0.9947622796914973,0.1172106462117041,36,70,1476,299,1.0797620605332725,0.08965703007690524,500,750,0.6,68,0.2761394101876676,0.4166666666666667,0.4477986437290941,0.6407766990291262,0.6464250845181616,1,0,1
-0.04410007543728306,-0.049469903663507814,-0.21315534368273967,27,50,1109,502,1.3054560271189066,0.6601420530447913,450,550,0.7263157894736841,98,0.5093833780160858,0.35,-0.4199393857081448,0.4757281553398058,0.5789982815908823,1,1,0
-1.0160264110678843,-1.144735990716314,-1.1104456866059202,23,46,544,436,0.40550133535869076,0.44866915659979906,450,1700,0.6631578947368421,71,0.23592493297587136,0.35,0.12403819435411044,0.6893203883495145,0.7751557198561807,1,0,1
1.6936593051827773,2.22873589987166,1.8791625923154043,11,39,2933,334,-0.35621580186782426,-0.4188615162582622,490,1777,0.6526315789473683,74,0.43967828418230565,0.5666666666666667,-0.859998490130921,0.4660194174757281,0.6557277373342316,1,1,0
1.3143514200728148,1.9644064499497165,2.287021839098668,14,40,4772,856,-0.7229684975694797,-0.5496796335940015,570,3020,0.30526315789473685,43,0.37533512064343166,0.06666666666666667,1.5969043869916375,0.2815533980582524,0.7320949747726706,1,0,0
-0.5990283132725769,-0.5715859953410104,-0.6985078473548237,30,60,809,32,-0.5034811150649505,0.09752578901439334,700,1600,0.7473684210526316,88,0.3056300268096515,0.85,-0.21022664967035123,0.6504854368932038,0.7684036393713813,1,0,1
-0.20528587862354614,0.2266366009579284,1.858769629976241,43,79,3957,588,-1.39976827986815,-1.1457381231087238,450,1888,0.6736842105263158,75,0.450402144772118,0.06666666666666667,-1.1608743654481133,0.3398058252427184,1.0,0,0,0
-0.6840317716693126,-0.6880479807026588,-0.9391448029569495,47,74,532,35,0.03451687778355474,-0.4611560955472606,475,1246,0.7157894736842104,80,0.29490616621983917,0.7833333333333333,-0.410560461913968,0.5048543689320388,0.7695583578397225,1,1,0
-0.7634217941341885,-0.8228298289301845,-1.1593887962199119,36,56,484,16,0.16711208315261478,-0.8447580937498047,330,670,0.5684210526315789,87,0.21715817694369977,0.5166666666666666,0.349132365414354,0.36893203883495146,0.718185040765686,1,0,0
0.2317602046426896,0.023809547800001322,0.16615375582569578,14,50,3065,363,-1.1469910372922396,0.28637600351410736,600,1323,0.7052631578947368,78,0.418230563002681,0.23333333333333334,-0.0999305058508319,0.5145631067961165,0.42133058143876506,0,1,0
2.623885831033848,2.9615304145067514,1.565110972292291,30,66,2984,1037,1.3082772017012272,1.860127791011724,700,1100,0.8210526315789473,90,0.3378016085790885,0.5,0.9748941609618311,0.7669902912621358,0.5524784849415341,1,0,1
-0.04570391427495732,-0.024607232631245785,0.2232540503753527,1,16,2632,617,-1.00339325105213,-1.729993474217214,350,766,0.7052631578947368,75,0.3378016085790885,0.16666666666666666,-0.6187725701446933,0.08737864077669902,0.5999079071909135,0,0,0
-0.13872656686006438,0.03166091759966302,-0.24986267589323344,12,36,1051,82,-0.2715805643982115,-0.10706194336029684,500,1600,0.47368421052631576,58,0.2680965147453083,0.15,-0.24549140313645607,0.06796116504854369,0.7420392611796887,1,0,0
-0.07778069102844251,-0.48260380427817784,-0.24170549095756816,18,52,1345,44,-1.4790432856313538,-1.0906568105463073,500,2140,0.46315789473684216,60,0.418230563002681,0.15,-1.7600000174201282,0.5242718446601942,0.2624222921726626,1,1,0
0.3488404397929105,0.6506105701396598,0.5128341155914701,39,74,1863,233,0.9979479976459802,-0.16607763539145748,750,1500,0.863157894736842,90,0.21715817694369977,0.11666666666666667,0.11315864275286533,0.4077669902912621,0.7193621031783963,1,0,0
1.43864892999257,1.3035828251448573,2.7479027879637563,42,89,10208,9310,-1.062355799822627,-1.7850747867796306,800,3028,0.7684210526315789,96,0.3056300268096515,0.3333333333333333,-0.7125618080864614,0.4951456310679611,0.44742921734901125,0,1,0
-0.10504595126890492,-0.05601271182989256,-0.09487616211559315,20,44,1506,970,-0.65949206946727,0.5470286433184001,400,650,0.6,74,0.39946380697050937,0.16666666666666666,-0.8562469206132503,0.5145631067961165,0.6323734194842088,1,1,0
-0.9791381178013764,-1.096319210285067,-1.1063670941380876,16,49,981,337,-0.5565191972125745,-0.20542143007889788,350,1500,0.3894736842105263,55,0.5093833780160858,0.4,-1.50601876107382,0.45631067961165045,0.764651710112302,1,1,0
2.155564890432964,2.3438893236000315,2.2217643596133456,30,55,4740,1646,1.0924573461537146,2.612577864409022,600,1735,0.8210526315789473,97,0.31903485254691694,0.23333333333333334,0.8413382861327533,0.6310679611650485,0.5299539170506913,1,0,1
1.5461061321167453,2.277152680302907,2.959989596291053,16,35,3793,486,-1.174920665657212,-0.9726254264839861,500,2500,0.8526315789473684,97,0.4450402144772118,0.1,-1.5979322142567527,0.30097087378640774,0.7329620866755151,0,0,0
0.2317602046426896,0.748752692635431,1.7200974860699314,13,38,3224,436,-1.275918715704283,-1.15163969231184,400,2430,0.7157894736842104,76,0.4450402144772118,0.13333333333333333,-1.3439509579104447,0.27184466019417475,0.8793060927000853,0,0,0
-0.7690352300660483,-0.8254469521967385,-0.6903506624191584,22,49,1301,242,-0.20105119984020084,0.08965703007690524,600,1000,0.5157894736842105,69,0.33243967828418236,0.13333333333333333,-0.8573723914685515,0.6601941747572815,0.7280791890836806,1,0,1
-0.5677534559379288,-0.5899058582068877,-0.4741852616240286,29,72,840,68,0.007715719251510695,-0.2644371221100585,525,1345,0.4842105263157895,78,0.2680965147453083,0.6166666666666667,1.1741025023501466,0.4368932038834951,0.6814932780267398,1,1,0
-0.49477878882375,-0.6998250354021514,-0.3395917101855515,20,54,1174,50,-1.3718386515031777,-0.9529535291402659,600,1600,0.631578947368421,76,0.3646112600536194,0.21666666666666667,-0.9541628850244562,0.45631067961165045,0.4227650165657015,1,1,0
-0.9350325497653342,-1.0583709229200353,-1.0247952447814348,51,87,704,63,-0.1305218352821902,-0.6283672229688824,630,1818,0.5368421052631578,59,0.21447721179624668,0.23333333333333334,-0.19747131331027076,0.3786407766990291,0.6901848850385117,1,0,0
0.5204511954240563,1.1360869360854078,1.1735660953803577,56,82,2371,175,0.8681739668592406,-0.2565683631725704,600,1250,0.8842105263157894,95,0.29490616621983917,0.4666666666666667,1.6201641180011959,0.6504854368932038,0.8553192564328387,1,0,1
0.7634327793317066,1.079818785854499,1.145015948105529,24,57,2693,691,0.1713438450260954,-0.028374353985416004,500,1380,0.4105263157894737,51,0.289544235924933,0.3,-0.34153158278882667,0.48543689320388345,0.6640456317875671,1,1,0
-0.3223661137737671,-0.19995449149035693,-0.26617704576456397,18,36,1603,374,-0.6157638634413035,-0.03821030265727611,500,500,0.6,58,0.34048257372654156,0.2,-1.1094778630560242,0.13592233009708737,0.7585675005029844,1,0,0
-0.6768144968997785,-0.7181448982680286,-0.6536433302086647,19,39,1306,258,-0.25013963757257623,0.5027668742950296,500,1100,0.6210526315789473,67,0.47184986595174266,0.43333333333333335,-0.6885517631733689,0.5728155339805825,0.7013417334066361,1,0,1
-0.5637438588437431,-0.4669010646788545,-0.4211635595422043,27,52,1271,43,0.6029835561211206,-0.17591358406331759,400,1050,0.47368421052631576,53,0.29490616621983917,0.36666666666666664,-0.5572468300548934,0.3592233009708738,0.8472519147187196,1,0,0
-0.6295012511883878,-0.5100835985769938,-0.45379229928486536,30,55,1063,48,-0.6383332600998669,-0.35296066015679944,550,550,0.6842105263157894,76,0.289544235924933,0.4666666666666667,-0.4176884439975424,0.3883495145631068,0.9303709114242904,1,0,0
-0.93342871092766,-1.0492109914870966,-1.102288501670255,12,52,1095,785,-0.3421099289562221,-0.35296066015679944,500,800,0.5052631578947367,59,0.26005361930294907,0.45,-0.477713556280274,0.5922330097087378,0.7133567211431506,1,0,1
1.6712055614553376,1.8099961772230364,0.7249209239187673,42,78,1944,46,2.7087082643650864,0.018838199639512495,500,500,0.9052631578947368,95,0.257372654155496,0.5333333333333333,2.287943492146585,0.6601941747572815,0.5321517981103903,1,0,1
-0.704881676559078,-0.8045099660643072,-0.46194948422053067,10,27,823,963,-1.1969258273993113,-1.3021297069912996,531,1830,0.17894736842105263,25,0.6729222520107239,0.06666666666666667,-0.953037414169155,0.20388349514563103,0.6119153740312584,1,0,0
0.2999233552438456,0.5773311186761507,0.525069892994968,31,67,2523,296,0.7440422852371419,0.13883677343620576,600,2400,0.7368421052631579,90,0.32707774798927614,0.5333333333333333,0.3495075223661211,0.5242718446601942,0.7142323349007575,1,1,0
-0.6720029803867557,-0.6775794876364433,-0.4701066691561959,25,54,1151,39,0.5183483186515078,-0.2349292760944782,400,1200,0.6842105263157894,82,0.3136729222520107,0.5333333333333333,0.22683119913828834,0.4951456310679611,0.7592242160060672,1,1,0
-0.8596521243946441,-0.8987264036602476,-0.718900809693987,26,51,910,166,-0.26593821523357064,-0.5693515309377217,600,1230,0.45263157894736844,56,0.19839142091152817,0.7666666666666666,0.6184950567831121,0.5533980582524272,0.8511166253101736,1,1,0
-0.773044827160234,-0.8568524313953853,-0.9391448029569495,18,46,618,113,-0.3962764809367743,-0.6283672229688824,300,1000,0.47368421052631576,59,0.3431635388739947,0.43333333333333335,0.44142097554905385,0.4757281553398058,0.6739780116281178,1,1,0
-0.7674313912283741,-0.8751722942612625,-0.6332503678695015,14,41,996,2281,-0.35621580186782426,-1.1890162972649083,550,880,0.45263157894736844,61,0.5656836461126006,0.4,-1.1301114954032132,0.3106796116504854,0.6217557507880089,1,0,0
-0.5869995219900199,-0.5951401047399955,-0.8127084364541376,7,20,545,42,0.3913954624470886,-1.5824542441393126,400,850,0.7263157894736841,83,0.3083109919571046,0.4,-0.8052255751729284,0.5922330097087378,0.7098682954762359,1,0,1
-0.7249296620300063,-0.7704873635991066,-0.9024374707464557,10,31,649,314,-0.5734462447064971,-0.5300077362502813,550,1300,0.5894736842105263,80,0.28150134048257375,0.5166666666666666,-0.25224422826826337,0.23300970873786403,0.7208436724565757,1,0,0
-0.803517765076045,-0.9105034583597401,-0.8290228063254682,20,46,771,53,-0.014853677407052714,0.2175243628110866,400,800,0.5157894736842105,61,0.31635388739946385,0.26666666666666666,-0.14982638043585256,0.4368932038834951,0.6409283316304188,1,1,0
0.7850846036403092,0.035586602499493865,0.7167637389831021,57,88,2213,35,-1.4497030699752214,-1.2401632303585808,525,350,0.6,65,0.4262734584450402,0.3,-1.3747138279553446,0.8252427184466018,0.1745967866453227,1,0,1
-0.24858952724075115,-0.03769284896401527,-0.29064860057155983,18,44,1410,299,0.8580177383628871,0.8371891291382731,450,1050,0.7368421052631579,86,0.3512064343163539,0.5,0.1848136205403762,0.48543689320388345,0.8166827000491323,1,1,0
0.15798361810967365,0.3954410516506548,0.965557879520893,36,72,2281,50,1.0614244257481897,-0.6972188636719031,400,700,0.7473684210526316,89,0.2680965147453083,0.9666666666666667,0.4823130832916648,0.6310679611650485,0.7177401205412306,1,0,1
-0.9077672895248718,-1.1067877033512825,-1.1960961284304057,30,56,716,1108,0.1798073687730567,1.2207911273408172,500,500,0.2947368421052632,41,0.1420911528150134,0.36666666666666664,-0.4270673677917192,0.7864077669902911,0.4397283531409169,1,0,1
-0.4057657333328286,-0.3373534629844365,-0.2824914156358945,34,73,1362,102,0.8151358847116167,-0.1129635125634129,450,550,0.8526315789473684,93,0.28150134048257375,0.55,0.628249137529056,0.48543689320388345,0.7321283218801335,1,1,0
-0.5573285034930461,-0.5742031186075642,-0.36814185746038,20,40,945,1,0.8055438911317272,0.4565379155372871,660,600,0.9157894736842105,97,0.289544235924933,0.8833333333333333,1.366182861654888,0.5242718446601942,0.6847389985148109,1,1,0
-0.4057657333328286,-0.3216507233851132,-0.32735593278205355,33,65,1024,15,-0.6101215142766626,-0.8103322733982943,500,1200,0.7999999999999999,84,0.21715817694369977,0.43333333333333335,0.23508465207716392,0.4757281553398058,0.749887770153274,1,1,0
-0.8380003000860415,-0.862086677928493,-0.19276238134357648,16,40,1365,334,-1.1461446849175436,-1.3070476813272296,700,2140,0.7052631578947368,79,0.3002680965147453,0.16666666666666666,-0.5880097000997934,0.22330097087378636,0.8629125243755347,1,0,0
0.1676066511357192,-0.01937298609813799,1.667075783988107,35,75,3128,213,-1.3707101816702494,-0.7680376941092959,700,910,0.6631578947368421,77,0.4075067024128686,0.6166666666666667,-0.8086019877388321,0.5631067961165048,0.435090972269282,1,1,0
0.45790148075476017,0.8403520069648174,0.13352501608303466,22,49,1464,67,2.007928498116693,0.4634230796075892,500,700,0.7052631578947368,87,0.26273458445040215,0.5333333333333333,1.1268327264274955,0.5631067961165048,0.7441178677918492,1,1,0
-0.5573285034930461,-0.49045517407783956,-0.5516785185128488,22,52,935,37,-0.2783513833957805,-1.0198379801089146,500,1902,0.5157894736842105,63,0.28150134048257375,0.2833333333333333,-0.48259059665324594,0.3592233009708738,0.8013673458850543,1,0,0
-0.5525169869800234,-0.4734438728452392,-0.502735408898857,52,87,954,6,-0.440851039337437,-1.0955747848822373,500,1200,0.7789473684210526,99,0.28418230563002683,0.43333333333333335,-0.012518936089103984,0.4660194174757281,0.8154786850745774,1,1,0
-0.47473080335282175,-0.4420383936465925,-0.2049981587470744,35,66,1133,42,0.2051979400139405,0.38473549023270837,400,750,0.7578947368421052,80,0.2546916890080429,0.5166666666666666,1.507241875519307,0.6213592233009708,0.7167979285791348,1,0,1
-0.4731269645151475,-0.46297537977902364,-0.6250931829338362,37,66,1000,275,1.0450616131707313,0.24703220882666693,400,1000,0.7052631578947368,95,0.21715817694369977,0.5666666666666667,1.3294174803817147,0.6213592233009708,0.6883460811807325,1,0,1
0.9430627291512237,1.306199948411411,0.4190264888313194,25,53,1792,5,2.444928440918127,1.5070172336919463,600,600,0.9578947368421051,99,0.257372654155496,0.6166666666666667,1.6576798131779031,0.6213592233009708,0.6637938674228998,1,0,1
-0.729741178543029,-0.7652531170659989,-0.7433723645009828,26,58,795,74,0.8766374906062019,1.186365306989307,500,850,0.7368421052631579,91,0.23056300268096513,0.8,2.001698737948309,0.5533980582524272,0.7427928410674096,1,1,0
-0.6519549949158274,-0.6775794876364433,-0.9024374707464557,36,64,710,399,1.014875045139903,1.7027526122619623,450,690,0.7789473684210526,88,0.31903485254691694,0.5666666666666667,1.4303347004070572,0.5533980582524272,0.7145869498077724,1,1,0
0.16038937636618503,0.5236800917117957,0.9247719548425667,37,69,2505,208,0.539507128018911,0.031624932912930635,465,1100,0.6736842105263158,81,0.2680965147453083,0.6666666666666666,0.24859030234077856,0.5533980582524272,0.8008510934347535,1,1,0
-0.451475140206545,-0.38838736668223756,-0.3885348197995432,30,70,1210,26,-0.10513126404130635,-0.7463986070312036,500,1500,0.8105263157894737,90,0.3351206434316354,0.4,-0.1629568737477001,0.5048543689320388,0.7442782921555144,1,1,0
-0.7249296620300063,-0.7364647611339059,-1.102288501670255,26,47,538,126,-0.6439756092645077,-0.38246850617237976,500,1100,0.5789473684210525,72,0.23860589812332444,0.15,-0.3445328384029632,0.2815533980582524,0.7845109050541987,1,0,0
-0.8516329302062727,-0.8542353081288313,-1.1104456866059202,20,46,488,43,-0.11641596237058806,-0.38246850617237976,300,1300,0.7157894736842104,76,0.24932975871313678,0.4166666666666667,0.31686886756238575,0.3106796116504854,0.9338296112489661,1,0,0
-0.7313450173807033,-1.1591301686823603,-1.1145242790737528,3,9,392,69,-0.8753119250147826,-1.1988522459367685,600,1840,0.24210526315789477,35,0.27882037533512066,0.06666666666666667,0.23545980902893102,0.05825242718446602,0.0,1,0,0
-0.6327089288637363,-0.5637346255413487,-0.14789786419741746,10,30,951,706,-0.7229684975694797,-0.3037809167974989,350,1500,0.2947368421052632,44,0.5227882037533512,0.06666666666666667,-1.387469164315425,0.6699029126213591,0.8537936431123421,1,0,1
-0.7257315814488434,-0.6867394190693819,-0.5231283712380203,22,47,1222,519,0.03874863965703538,0.038510096983232704,650,1500,0.7684210526315789,91,0.24396782841823056,0.48333333333333334,-0.11156037135561116,0.5825242718446602,0.879814079739679,1,0,1
-0.49558070824258715,-0.3870788050489606,-0.5516785185128488,28,63,909,28,-0.652439133011469,-0.4513201468754005,600,1000,0.7052631578947368,75,0.3512064343163539,0.5,-0.477713556280274,0.3592233009708738,0.8218062517694473,1,0,0
0.19567383079501874,0.36272701081873104,0.32929745453900133,42,77,1911,626,1.1813243454968079,0.30604790085782757,500,700,0.7578947368421052,88,0.26273458445040215,0.43333333333333335,1.5867751492939266,0.39805825242718446,0.664249337259845,1,0,0
1.2333575587702648,0.339172901419746,0.30074730726417287,55,86,1818,23,1.1277220284327198,-0.21525737875075798,400,650,0.7263157894736841,92,0.27882037533512066,0.5666666666666667,0.36901568385800887,0.6601941747572815,0.16625310173697277,1,0,1
-0.9975822644346304,-1.0858507172188512,-1.2001747208982383,16,44,494,1305,-0.10231008945898593,1.0378424820442194,500,1000,0.5052631578947367,64,0.23324396782841822,0.55,-0.49384530520625813,0.5242718446601942,0.9166697529721122,1,1,0
-0.2798643845753992,-0.20388017639018777,-0.04593305250160147,16,49,1685,556,-0.42956634100815533,0.3739159466936623,750,2775,0.6210526315789473,69,0.23860589812332444,0.35,-0.947785216844416,0.7766990291262135,0.6978806842063714,1,0,1
-0.6230858958376908,-0.86339523956177,-0.12750490185825425,20,48,2448,707,-0.32518288146229957,-0.5182045978440493,700,1000,0.431578947368421,51,1.0,0.25,-0.7725869203691931,0.1844660194174757,0.36800526662277816,1,0,0
2.710493128268258,3.20230575502971,2.103485178046199,13,33,3906,1446,0.09235095672112348,2.4404487626514704,570,1150,0.6105263157894736,83,0.36193029490616624,0.23333333333333334,-0.1929694298890659,0.4951456310679611,0.5854882331816365,1,1,0
-0.833990702991856,-0.8804065407943703,-0.5516785185128488,14,41,9950,71,-0.7737496400512474,-1.238196040624209,400,400,0.45263157894736844,53,0.3887399463806971,0.35,-2.0391167895348303,0.3786407766990291,0.804432855280313,1,0,0
1.1587790528184116,0.44516639371517885,1.1980376501873535,10,30,3817,1394,-1.8102491815957718,0.48309497695130943,400,1500,0.5789473684210525,67,0.33243967828418236,0.16666666666666666,-0.09542862242962703,0.10679611650485438,0.22763917222119184,0,0,0
-0.7273354202865177,-0.8869493489607551,-0.46194948422053067,24,53,961,99,-1.1184971740108034,-0.6264000332345103,400,1350,0.631578947368421,68,0.289544235924933,0.31666666666666665,-0.1888427034196281,0.5825242718446602,0.5078235547443759,1,0,1
0.7289502443217101,1.3428396741431656,1.724176078537764,27,57,3168,392,0.3772895895354865,1.2207911273408172,600,450,0.8526315789473684,90,0.32171581769436997,0.4666666666666667,-0.3314023450911157,0.7184466019417475,0.8081304712795299,1,0,1
